tract_geoid,microtype,datetime,utc_offset,interval_minutes,cnt_tmcs,V1_aggflow_plph,V1_aggdensity_plpm,V1_aggspeed_mph,V5_aggflow_plph,V5_aggdensity_plpm,V5_aggspeed_mph,,,,,V1_aggflow_plph,V5_aggflow_plph,,,sum,,total vehicles ,,avg total vehicles
13001950100,6,11/24/2019 21:45,-05:00,15,11,10.4671,0.191,54.79,14.5471,0.2648,54.93,,,,,,,,,,,,,
13001950100,6,11/24/2019 22:00,-05:00,15,11,2.3306,0.0425,54.8,6.4765,0.1182,54.8,,,,,,,,,,,,,
13001950100,6,11/24/2019 22:15,-05:00,15,11,13.5673,0.2188,62.01,38.329,0.6141,62.41,,,,,,,,,,,,,
13001950100,6,11/24/2019 22:30,-05:00,15,11,28.3785,0.4868,58.3,60.053,1.03,58.31,,,,,,,,,,,,,
13001950100,6,11/24/2019 22:45,-05:00,15,11,5.3158,0.0895,59.38,15.8198,0.2641,59.91,,,,,,,,,,,,,
13001950100,6,11/24/2019 23:00,-05:00,15,11,4.482,0.078,57.46,22.2518,0.3831,58.08,,,,,,,,,,,,,
13001950100,6,11/24/2019 23:15,-05:00,15,11,7.9629,0.1439,55.35,43.1668,0.779,55.41,,,,,,,,,,,,,
13001950100,6,11/24/2019 23:30,-05:00,15,11,2.3851,0.0411,58.1,13.0312,0.2241,58.14,,,,,,,,,,,,,
13001950100,6,11/24/2019 23:45,-05:00,15,11,1.2776,0.0234,54.63,1.735,0.0318,54.63,,,,,,,,,,,,,
13001950100,6,11/25/2019 0:00,-05:00,15,11,0.3361,0.0061,54.68,0.454,0.0083,54.68,,,,,,,,,,,,,
13001950100,6,11/25/2019 0:15,-05:00,15,11,1.2066,0.0207,58.35,1.5826,0.027,58.68,,,,,,,,,,,,,
13001950100,6,11/25/2019 0:30,-05:00,15,11,12.7988,0.2162,59.2,29.1565,0.4943,58.98,,,,,,,,,,,,,
13001950100,6,11/25/2019 0:45,-05:00,15,11,11.8092,0.2012,58.69,33.5389,0.5757,58.26,,,,,,,,,,,,,
13001950100,6,11/25/2019 1:00,-05:00,15,11,0.1983,0.0036,54.68,0.2618,0.0048,54.68,,,,,,,,,,,,,
13001950100,6,11/25/2019 1:15,-05:00,15,11,0.1983,0.0036,54.68,0.2618,0.0048,54.68,,,,,,,,,,,,,
13001950100,6,11/25/2019 1:30,-05:00,15,11,0.1983,0.0036,54.68,0.2618,0.0048,54.68,,,,,,,,,,,,,
13001950100,6,11/25/2019 1:45,-05:00,15,11,0.1983,0.0036,54.68,0.2618,0.0048,54.68,,,,,,,,,,,,,
13001950100,6,11/25/2019 2:00,-05:00,15,11,0.6011,0.0099,60.77,1.3312,0.0219,60.77,,,,,,,,,,,,,
13001950100,6,11/25/2019 2:15,-05:00,15,11,2.6376,0.0453,58.17,18.1663,0.3123,58.17,,,,,,,,,,,,,
13001950100,6,11/25/2019 2:30,-05:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,11/25/2019 2:45,-05:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,11/25/2019 3:00,-05:00,15,11,2.4543,0.039,62.94,16.9037,0.2686,62.94,,,,,,,,,,,,,
13001950100,6,11/25/2019 3:15,-05:00,15,11,0.5778,0.009,64.56,0.833,0.0129,64.56,,,,,,,,,,,,,
13001950100,6,11/25/2019 3:30,-05:00,15,11,7.3073,0.1043,70.03,12.3718,0.1767,70.03,,,,,,,,,,,,,
13001950100,6,11/25/2019 3:45,-05:00,15,11,22.98,0.3977,57.79,57.7282,0.9871,58.48,,,,,,,,,,,,,
13001950100,6,11/25/2019 4:00,-05:00,15,11,1.8715,0.0344,54.43,10.4337,0.1917,54.44,,,,,,,,,,,,,
13001950100,6,11/25/2019 4:15,-05:00,15,11,0.4315,0.0079,54.65,0.5704,0.0104,54.65,,,,,,,,,,,,,
13001950100,6,11/25/2019 4:30,-05:00,15,11,7.2917,0.1207,60.43,22.8099,0.3774,60.45,,,,,,,,,,,,,
13001950100,6,11/25/2019 4:45,-05:00,15,11,13.4249,0.2752,48.79,45.7189,0.938,48.74,,,,,,,,,,,,,
13001950100,6,11/25/2019 5:00,-05:00,15,11,25.8143,0.4486,57.54,64.0641,1.1052,57.97,,,,,,,,,,,,,
13001950100,6,11/25/2019 5:15,-05:00,15,11,29.8648,0.4887,61.11,58.2503,0.9354,62.27,,,,,,,,,,,,,
13001950100,6,11/25/2019 5:30,-05:00,15,11,48.3582,0.8091,59.77,68.5894,1.144,59.96,,,,,,,,,,,,,
13001950100,6,11/25/2019 5:45,-05:00,15,11,12.7307,0.2377,53.57,33.0858,0.5967,55.45,,,,,,,,,,,,,
13001950100,6,11/25/2019 6:00,-05:00,15,11,50.7074,1.1672,43.44,75.8218,1.8657,40.64,,,,,,,,,,,,,
13001950100,6,11/25/2019 6:15,-05:00,15,11,30.5351,0.6149,49.66,50.0784,1.0661,46.97,,,,,,,,,,,,,
13001950100,6,11/25/2019 6:30,-05:00,15,11,51.5072,0.8534,60.36,71.4208,1.1714,60.97,,,,,,,,,,,,,
13001950100,6,11/25/2019 6:45,-05:00,15,11,66.688,1.3372,49.87,84.3965,1.6806,50.22,,,,,,,,,,,,,
13001950100,6,11/25/2019 7:00,-05:00,15,11,73.7424,1.2991,56.77,90.2269,1.5789,57.15,,,,,,,,,,,,,
13001950100,6,11/25/2019 7:15,-05:00,15,11,45.7935,0.7707,59.42,62.7028,1.038,60.41,,,,,,,,,,,,,
13001950100,6,11/25/2019 7:30,-05:00,15,11,46.3698,0.8137,56.99,57.3447,0.9904,57.9,,,,,,,,,,,,,
13001950100,6,11/25/2019 7:45,-05:00,15,11,58.7344,0.9905,59.3,91.4902,1.5106,60.57,,,,,,,,,,,,,
13001950100,6,11/25/2019 8:00,-05:00,15,11,51.1096,0.9636,53.04,74.6872,1.3721,54.43,,,,,,,,,,,,,
13001950100,6,11/25/2019 8:15,-05:00,15,11,72.8735,1.3695,53.21,101.9191,1.9514,52.23,,,,,,,,,,,,,
13001950100,6,11/25/2019 8:30,-05:00,15,11,44.5534,0.7814,57.01,64.8755,1.1185,58,,,,,,,,,,,,,
13001950100,6,11/25/2019 8:45,-05:00,15,11,59.7068,1.028,58.08,94.1361,1.6043,58.68,,,,,,,,,,,,,
13001950100,6,11/25/2019 9:00,-05:00,15,11,51.182,0.8807,58.11,61.1808,1.0336,59.19,,,,,,,,,,,,,
13001950100,6,11/25/2019 9:15,-05:00,15,11,63.1134,1.1606,54.38,88.413,1.6258,54.38,,,,,,,,,,,,,
13001950100,6,11/25/2019 9:30,-05:00,15,11,54.7856,0.9418,58.17,68.1801,1.1439,59.6,,,,,,,,,,,,,
13001950100,6,11/25/2019 9:45,-05:00,15,11,69.133,1.1512,60.05,79.7225,1.2989,61.38,,,,,,,,,,,,,
13001950100,6,11/25/2019 10:00,-05:00,15,11,65.8884,1.2899,51.08,82.1678,1.6934,48.52,,,,,,,,,,,,,
13001950100,6,11/25/2019 10:15,-05:00,15,11,52.167,0.9254,56.37,71.5703,1.2562,56.97,,,,,,,,,,,,,
13001950100,6,11/25/2019 10:30,-05:00,15,11,49.5392,0.8813,56.21,55.8995,0.993,56.3,,,,,,,,,,,,,
13001950100,6,11/25/2019 10:45,-05:00,15,11,47.9699,0.896,53.54,56.9275,1.0651,53.45,,,,,,,,,,,,,
13001950100,6,11/25/2019 11:00,-05:00,15,11,44.7353,0.7708,58.03,58.4103,0.9849,59.31,,,,,,,,,,,,,
13001950100,6,11/25/2019 11:15,-05:00,15,11,51.1745,0.9594,53.34,61.1238,1.1422,53.51,,,,,,,,,,,,,
13001950100,6,11/25/2019 11:30,-05:00,15,11,45.7185,0.7919,57.73,54.7739,0.9323,58.75,,,,,,,,,,,,,
13001950100,6,11/25/2019 11:45,-05:00,15,11,63.2468,1.0676,59.24,80.5219,1.3422,59.99,,,,,,,,,,,,,
13001950100,6,11/25/2019 12:00,-05:00,15,11,59.6661,1.0215,58.41,68.628,1.1614,59.09,,,,,,,,,,,,,
13001950100,6,11/25/2019 12:15,-05:00,15,11,59.2407,1.6909,35.04,84.8582,2.8129,30.17,,,,,,,,,,,,,
13001950100,6,11/25/2019 12:30,-05:00,15,11,62.4658,1.7679,35.33,81.1217,2.3293,34.83,,,,,,,,,,,,,
13001950100,6,11/25/2019 12:45,-05:00,15,11,54.2237,1.4632,37.06,58.8012,1.961,29.99,,,,,,,,,,,,,
13001950100,6,11/25/2019 13:00,-05:00,15,11,54.8456,1.4624,37.5,70.2459,2.1068,33.34,,,,,,,,,,,,,
13001950100,6,11/25/2019 13:15,-05:00,15,11,60.6173,1.0102,60.01,74.7665,1.2262,60.97,,,,,,,,,,,,,
13001950100,6,11/25/2019 13:30,-05:00,15,11,60.6878,1.0509,57.75,74.7985,1.2663,59.07,,,,,,,,,,,,,
13001950100,6,11/25/2019 13:45,-05:00,15,11,82.8782,1.812,45.74,104.5738,2.436,42.93,,,,,,,,,,,,,
13001950100,6,11/25/2019 14:00,-05:00,15,11,61.4185,1.1141,55.13,71.8054,1.3028,55.12,,,,,,,,,,,,,
13001950100,6,11/25/2019 14:15,-05:00,15,11,61.1912,1.0244,59.73,70.3899,1.1565,60.86,,,,,,,,,,,,,
13001950100,6,11/25/2019 14:30,-05:00,15,11,68.3804,1.184,57.75,82.0373,1.4117,58.11,,,,,,,,,,,,,
13001950100,6,11/25/2019 14:45,-05:00,15,11,46.1545,0.8316,55.5,51.4484,0.9222,55.79,,,,,,,,,,,,,
13001950100,6,11/25/2019 15:00,-05:00,15,11,76.6817,1.4047,54.59,82.0918,1.5019,54.66,,,,,,,,,,,,,
13001950100,6,11/25/2019 15:15,-05:00,15,11,68.2702,1.1708,58.31,84.0364,1.4279,58.86,,,,,,,,,,,,,
13001950100,6,11/25/2019 15:30,-05:00,15,11,74.4478,1.4095,52.82,108.3572,2.0767,52.18,,,,,,,,,,,,,
13001950100,6,11/25/2019 15:45,-05:00,15,11,63.0375,1.1193,56.32,70.7159,1.2388,57.08,,,,,,,,,,,,,
13001950100,6,11/25/2019 16:00,-05:00,15,11,75.0809,1.3048,57.54,85.2266,1.4598,58.38,,,,,,,,,,,,,
13001950100,6,11/25/2019 16:15,-05:00,15,11,71.4361,1.3144,54.35,77.6038,1.4541,53.37,,,,,,,,,,,,,
13001950100,6,11/25/2019 16:30,-05:00,15,11,69.762,1.2315,56.65,74.2299,1.3039,56.93,,,,,,,,,,,,,
13001950100,6,11/25/2019 16:45,-05:00,15,11,75.6987,1.298,58.32,90.5338,1.5151,59.75,,,,,,,,,,,,,
13001950100,6,11/25/2019 17:00,-05:00,15,11,72.6948,1.2637,57.53,87.8724,1.4994,58.6,,,,,,,,,,,,,
13001950100,6,11/25/2019 17:15,-05:00,15,11,74.561,1.2773,58.37,80.8164,1.3705,58.97,,,,,,,,,,,,,
13001950100,6,11/25/2019 17:30,-05:00,15,11,70.7539,1.2589,56.2,76.6589,1.3543,56.6,,,,,,,,,,,,,
13001950100,6,11/25/2019 17:45,-05:00,15,11,66.9593,1.1907,56.24,69.5372,1.2401,56.07,,,,,,,,,,,,,
13001950100,6,11/25/2019 18:00,-05:00,15,11,67.8361,1.1416,59.42,81.9041,1.3617,60.15,,,,,,,,,,,,,
13001950100,6,11/25/2019 18:15,-05:00,15,11,61.5574,1.0634,57.89,79.7727,1.3516,59.02,,,,,,,,,,,,,
13001950100,6,11/25/2019 18:30,-05:00,15,11,40.6246,0.7393,54.95,47.6586,0.8634,55.2,,,,,,,,,,,,,
13001950100,6,11/25/2019 18:45,-05:00,15,11,42.741,0.7757,55.1,48.25,0.8766,55.04,,,,,,,,,,,,,
13001950100,6,11/25/2019 19:00,-05:00,15,11,36.7586,0.6901,53.26,41.3369,0.7834,52.77,,,,,,,,,,,,,
13001950100,6,11/25/2019 19:15,-05:00,15,11,39.0419,0.6737,57.96,64.0354,1.0839,59.08,,,,,,,,,,,,,
13001950100,6,11/25/2019 19:30,-05:00,15,11,22.2598,0.4102,54.26,28.606,0.5264,54.34,,,,,,,,,,,,,
13001950100,6,11/25/2019 19:45,-05:00,15,11,47.0792,0.8293,56.77,83.8126,1.4597,57.42,,,,,,,,,,,,,
13001950100,6,11/25/2019 20:00,-05:00,15,11,18.0283,0.3323,54.25,22.195,0.4084,54.34,,,,,,,,,,,,,
13001950100,6,11/25/2019 20:15,-05:00,15,11,18.0283,0.3323,54.25,22.195,0.4084,54.34,,,,,,,,,,,,,
13001950100,6,11/25/2019 20:30,-05:00,15,11,21.8831,0.4061,53.88,25.0318,0.4616,54.23,,,,,,,,,,,,,
13001950100,6,11/25/2019 20:45,-05:00,15,11,19.1586,0.3471,55.2,23.8859,0.4307,55.46,,,,,,,,,,,,,
13001950100,6,11/25/2019 21:00,-05:00,15,11,11.3297,0.2084,54.36,16.5999,0.305,54.42,,,,,,,,,,,,,
13001950100,6,11/25/2019 21:15,-05:00,15,11,11.3297,0.2084,54.36,16.5999,0.305,54.42,,,,,,,,,,,,,
13001950100,6,11/25/2019 21:30,-05:00,15,11,11.3297,0.2084,54.36,16.5999,0.305,54.42,,,,,,,,,,,,,
13001950100,6,11/25/2019 21:45,-05:00,15,11,11.3297,0.2084,54.36,16.5999,0.305,54.42,,,,,,,,,,,,,
13001950100,6,11/25/2019 22:00,-05:00,15,11,3.4998,0.0642,54.55,6.5527,0.1201,54.58,,,,,,,,,,,,,
13001950100,6,11/25/2019 22:15,-05:00,15,11,9.1873,0.1664,55.21,33.6904,0.6076,55.45,,,,,,,,,,,,,
13001950100,6,11/25/2019 22:30,-05:00,15,11,19.6432,0.3465,56.69,48.8545,0.8607,56.76,,,,,,,,,,,,,
13001950100,6,11/25/2019 22:45,-05:00,15,11,17.6446,0.3146,56.08,49.5181,0.881,56.21,,,,,,,,,,,,,
13001950100,6,11/25/2019 23:00,-05:00,15,11,1.8523,0.0305,60.74,2.4617,0.0404,60.98,,,,,,,,,,,,,
13001950100,6,11/25/2019 23:15,-05:00,15,11,1.3345,0.0244,54.6,1.8194,0.0333,54.6,,,,,,,,,,,,,
13001950100,6,11/25/2019 23:30,-05:00,15,11,18.128,0.2569,70.57,56.7361,0.7953,71.34,,,,,,,,,,,,,
13001950100,6,11/25/2019 23:45,-05:00,15,11,17.2741,0.2558,67.54,53.6745,0.7944,67.57,,,,,,,,,,,,,
13001950100,6,11/26/2019 0:00,-05:00,15,11,0.0953,0.0017,54.68,0.1232,0.0023,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 0:15,-05:00,15,11,0.0953,0.0017,54.68,0.1232,0.0023,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 0:30,-05:00,15,11,0.0953,0.0017,54.68,0.1232,0.0023,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 0:45,-05:00,15,11,0.0953,0.0017,54.68,0.1232,0.0023,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 1:00,-05:00,15,11,0.0301,0.0006,54.68,0.038,0.0007,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 1:15,-05:00,15,11,0.0301,0.0006,54.68,0.038,0.0007,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 1:30,-05:00,15,11,0.0301,0.0006,54.68,0.038,0.0007,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 1:45,-05:00,15,11,0.0301,0.0006,54.68,0.038,0.0007,54.68,,,,,,,,,,,,,
13001950100,6,11/26/2019 2:00,-05:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,11/26/2019 2:15,-05:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,11/26/2019 2:30,-05:00,15,11,0.4255,0.0071,59.96,0.9424,0.0157,59.96,,,,,,,,,,,,,
13001950100,6,11/26/2019 2:45,-05:00,15,11,9.1211,0.1501,60.75,25.4142,0.4174,60.89,,,,,,,,,,,,,
13001950100,6,11/26/2019 3:00,-05:00,15,11,8.8407,0.1723,51.31,31.0975,0.606,51.31,,,,,,,,,,,,,
13001950100,6,11/26/2019 3:15,-05:00,15,11,8.0153,0.1364,58.78,13.5705,0.2309,58.78,,,,,,,,,,,,,
13001950100,6,11/26/2019 3:30,-05:00,15,11,2.6679,0.0589,45.26,9.3843,0.2073,45.26,,,,,,,,,,,,,
13001950100,6,11/26/2019 3:45,-05:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,11/26/2019 4:00,-05:00,15,11,0.1508,0.0028,54.47,0.1906,0.0035,54.45,,,,,,,,,,,,,
13001950100,6,11/26/2019 4:15,-05:00,15,11,14.2736,0.2507,56.95,49.4781,0.8687,56.95,,,,,,,,,,,,,
13001950100,6,11/26/2019 4:30,-05:00,15,11,1.7305,0.0285,60.78,2.4285,0.0397,61.14,,,,,,,,,,,,,
13001950100,6,11/26/2019 4:45,-05:00,15,11,8.7738,0.1641,53.46,29.2604,0.5475,53.45,,,,,,,,,,,,,
13001950100,6,11/26/2019 5:00,-05:00,15,11,22.3946,0.3599,62.22,51.5014,0.8099,63.59,,,,,,,,,,,,,
13001950100,6,11/26/2019 5:15,-05:00,15,11,6.5828,0.1202,54.76,8.8622,0.1618,54.78,,,,,,,,,,,,,
13001950100,6,11/26/2019 5:30,-05:00,15,11,36.302,0.5598,64.84,63.722,0.9644,66.07,,,,,,,,,,,,,
13001950100,6,11/26/2019 5:45,-05:00,15,11,54.8168,0.9409,58.26,76.4653,1.3249,57.71,,,,,,,,,,,,,
13001950100,6,11/26/2019 6:00,-05:00,15,11,73.4565,1.3705,53.6,87.1814,1.6205,53.8,,,,,,,,,,,,,
13001950100,6,11/26/2019 6:15,-05:00,15,11,58.6619,0.995,58.96,89.6111,1.5116,59.28,,,,,,,,,,,,,
13001950100,6,11/26/2019 6:30,-05:00,15,11,74.9154,1.423,52.65,95.4379,1.8417,51.82,,,,,,,,,,,,,
13001950100,6,11/26/2019 6:45,-05:00,15,11,55.7408,0.959,58.12,74.038,1.2695,58.32,,,,,,,,,,,,,
13001950100,6,11/26/2019 7:00,-05:00,15,11,32.5707,0.5818,55.99,37.8378,0.671,56.39,,,,,,,,,,,,,
13001950100,6,11/26/2019 7:15,-05:00,15,11,77.8655,1.7495,44.51,88.8467,1.9969,44.49,,,,,,,,,,,,,
13001950100,6,11/26/2019 7:30,-05:00,15,11,55.7329,0.9835,56.67,71.9384,1.2517,57.47,,,,,,,,,,,,,
13001950100,6,11/26/2019 7:45,-05:00,15,11,58.2604,1.1156,52.22,63.6835,1.297,49.1,,,,,,,,,,,,,
13001950100,6,11/26/2019 8:00,-05:00,15,11,42.5349,0.7258,58.61,62.4689,1.0376,60.21,,,,,,,,,,,,,
13001950100,6,11/26/2019 8:15,-05:00,15,11,43.4339,0.7372,58.92,60.4019,1.0099,59.81,,,,,,,,,,,,,
13001950100,6,11/26/2019 8:30,-05:00,15,11,32.7823,0.7288,44.98,37.8697,0.8541,44.34,,,,,,,,,,,,,
13001950100,6,11/26/2019 8:45,-05:00,15,11,54.5298,0.9332,58.43,70.3312,1.1869,59.26,,,,,,,,,,,,,
13001950100,6,11/26/2019 9:00,-05:00,15,11,61.1175,1.0426,58.62,82.5468,1.3772,59.94,,,,,,,,,,,,,
13001950100,6,11/26/2019 9:15,-05:00,15,11,40.1958,0.7071,56.85,53.6716,0.9265,57.93,,,,,,,,,,,,,
13001950100,6,11/26/2019 9:30,-05:00,15,11,43.7596,0.7912,55.31,57.6929,1.0319,55.91,,,,,,,,,,,,,
13001950100,6,11/26/2019 9:45,-05:00,15,11,47.384,0.8279,57.24,65.6541,1.1211,58.56,,,,,,,,,,,,,
13001950100,6,11/26/2019 10:00,-05:00,15,11,39.0694,0.7047,55.44,55.4667,0.9897,56.05,,,,,,,,,,,,,
13001950100,6,11/26/2019 10:15,-05:00,15,11,30.4456,0.5541,54.95,36.1334,0.6595,54.79,,,,,,,,,,,,,
13001950100,6,11/26/2019 10:30,-05:00,15,11,52.7465,0.8325,63.36,72.3034,1.1143,64.89,,,,,,,,,,,,,
13001950100,6,11/26/2019 10:45,-05:00,15,11,61.0768,1.0978,55.64,79.5172,1.4374,55.32,,,,,,,,,,,,,
13001950100,6,11/26/2019 11:00,-05:00,15,11,67.6447,1.2258,55.18,90.6005,1.6563,54.7,,,,,,,,,,,,,
13001950100,6,11/26/2019 11:15,-05:00,15,11,52.9335,0.8921,59.33,71.5744,1.1869,60.31,,,,,,,,,,,,,
13001950100,6,11/26/2019 11:30,-05:00,15,11,59.0364,0.9587,61.58,75.6509,1.2066,62.7,,,,,,,,,,,,,
13001950100,6,11/26/2019 11:45,-05:00,15,11,64.9242,1.1437,56.77,77.0284,1.365,56.43,,,,,,,,,,,,,
13001950100,6,11/26/2019 12:00,-05:00,15,11,56.6304,1.1074,51.14,65.8476,1.344,48.99,,,,,,,,,,,,,
13001950100,6,11/26/2019 12:15,-05:00,15,11,64.2924,1.0942,58.76,77.2214,1.3039,59.22,,,,,,,,,,,,,
13001950100,6,11/26/2019 12:30,-05:00,15,11,79.2952,1.3316,59.55,89.5769,1.4885,60.18,,,,,,,,,,,,,
13001950100,6,11/26/2019 12:45,-05:00,15,11,58.3872,1.0443,55.91,66.6892,1.1992,55.61,,,,,,,,,,,,,
13001950100,6,11/26/2019 13:00,-05:00,15,11,45.8498,0.8056,56.91,56.4065,0.9824,57.42,,,,,,,,,,,,,
13001950100,6,11/26/2019 13:15,-05:00,15,11,66.3969,1.1058,60.04,72.8395,1.2032,60.54,,,,,,,,,,,,,
13001950100,6,11/26/2019 13:30,-05:00,15,11,61.1352,1.0083,60.63,81.9646,1.3152,62.32,,,,,,,,,,,,,
13001950100,6,11/26/2019 13:45,-05:00,15,11,47.3131,0.8071,58.62,52.0295,0.8701,59.8,,,,,,,,,,,,,
13001950100,6,11/26/2019 14:00,-05:00,15,11,55.3782,1.0456,52.96,58.2612,1.1077,52.6,,,,,,,,,,,,,
13001950100,6,11/26/2019 14:15,-05:00,15,11,44.1496,0.8156,54.13,47.6863,0.8809,54.13,,,,,,,,,,,,,
13001950100,6,11/26/2019 14:30,-05:00,15,11,66.5388,1.4458,46.02,83.6433,1.9478,42.94,,,,,,,,,,,,,
13001950100,6,11/26/2019 14:45,-05:00,15,11,72.9044,1.1768,61.95,91.8015,1.4642,62.7,,,,,,,,,,,,,
13001950100,6,11/26/2019 15:00,-05:00,15,11,67.185,1.1565,58.09,88.2914,1.4922,59.17,,,,,,,,,,,,,
13001950100,6,11/26/2019 15:15,-05:00,15,11,61.7902,1.0818,57.12,76.2542,1.3057,58.4,,,,,,,,,,,,,
13001950100,6,11/26/2019 15:30,-05:00,15,11,59.7022,1.2675,47.1,69.0578,1.5327,45.06,,,,,,,,,,,,,
13001950100,6,11/26/2019 15:45,-05:00,15,11,57.4784,0.9781,58.77,69.0155,1.1489,60.07,,,,,,,,,,,,,
13001950100,6,11/26/2019 16:00,-05:00,15,11,77.3676,1.4419,53.66,85.574,1.582,54.09,,,,,,,,,,,,,
13001950100,6,11/26/2019 16:15,-05:00,15,11,77.2202,1.4334,53.87,98.1636,1.8375,53.42,,,,,,,,,,,,,
13001950100,6,11/26/2019 16:30,-05:00,15,11,59.6721,1.0786,55.33,68.6202,1.232,55.7,,,,,,,,,,,,,
13001950100,6,11/26/2019 16:45,-05:00,15,11,71.0277,1.1904,59.67,84.9374,1.3772,61.67,,,,,,,,,,,,,
13001950100,6,11/26/2019 17:00,-05:00,15,11,89.698,1.5332,58.51,100.2485,1.7112,58.59,,,,,,,,,,,,,
13001950100,6,11/26/2019 17:15,-05:00,15,11,84.2997,1.4432,58.41,107.2073,1.8071,59.33,,,,,,,,,,,,,
13001950100,6,11/26/2019 17:30,-05:00,15,11,59.4539,1.0786,55.12,63.8621,1.1628,54.92,,,,,,,,,,,,,
13001950100,6,11/26/2019 17:45,-05:00,15,11,71.5284,1.2579,56.86,81.6604,1.4081,57.99,,,,,,,,,,,,,
13001950100,6,11/26/2019 18:00,-05:00,15,11,47.8806,0.8614,55.59,64.3998,1.1474,56.13,,,,,,,,,,,,,
13001950100,6,11/26/2019 18:15,-05:00,15,11,56.0609,0.9614,58.31,71.359,1.22,58.49,,,,,,,,,,,,,
13001950100,6,11/26/2019 18:30,-05:00,15,11,73.0784,1.2451,58.69,89.0194,1.5146,58.77,,,,,,,,,,,,,
13001950100,6,11/26/2019 18:45,-05:00,15,11,63.0236,1.0341,60.94,74.0738,1.201,61.67,,,,,,,,,,,,,
13001950100,6,11/26/2019 19:00,-05:00,15,11,44.5446,0.8549,52.1,57.9217,1.1324,51.15,,,,,,,,,,,,,
13001950100,6,11/26/2019 19:15,-05:00,15,11,31.9539,0.6171,51.78,46.1766,0.9035,51.11,,,,,,,,,,,,,
13001950100,6,11/26/2019 19:30,-05:00,15,11,22.5914,0.4141,54.55,27.6349,0.506,54.61,,,,,,,,,,,,,
13001950100,6,11/26/2019 19:45,-05:00,15,11,26.7052,0.4886,54.66,34.2458,0.6258,54.73,,,,,,,,,,,,,
13001950100,6,11/26/2019 20:00,-05:00,15,11,26.9668,0.4588,58.78,41.1094,0.6843,60.08,,,,,,,,,,,,,
13001950100,6,11/26/2019 20:15,-05:00,15,11,39.7825,0.7321,54.34,65.9531,1.2202,54.05,,,,,,,,,,,,,
13001950100,6,11/26/2019 20:30,-05:00,15,11,19.6115,0.3577,54.83,24.3471,0.4413,55.17,,,,,,,,,,,,,
13001950100,6,11/26/2019 20:45,-05:00,15,11,30.0356,0.5352,56.12,49.2124,0.8688,56.65,,,,,,,,,,,,,
13001950100,6,11/26/2019 21:00,-05:00,15,11,14.0223,0.2531,55.4,18.8037,0.3384,55.57,,,,,,,,,,,,,
13001950100,6,11/26/2019 21:15,-05:00,15,11,11.4606,0.2074,55.26,18.943,0.3422,55.35,,,,,,,,,,,,,
13001950100,6,11/26/2019 21:30,-05:00,15,11,10.2879,0.1891,54.4,16.8412,0.3094,54.43,,,,,,,,,,,,,
13001950100,6,11/26/2019 21:45,-05:00,15,11,10.2879,0.1891,54.4,16.8412,0.3094,54.43,,,,,,,,,,,,,
13001950100,6,11/26/2019 22:00,-05:00,15,11,3.6159,0.0663,54.52,6.6118,0.1212,54.55,,,,,,,,,,,,,
13001950100,6,11/26/2019 22:15,-05:00,15,11,22.8223,0.411,55.52,50.8172,0.9035,56.25,,,,,,,,,,,,,
13001950100,6,11/26/2019 22:30,-05:00,15,11,16.8835,0.2798,60.33,40.5676,0.6645,61.05,,,,,,,,,,,,,
13001950100,6,11/26/2019 22:45,-05:00,15,11,11.9574,0.2503,47.77,30.8334,0.6561,47,,,,,,,,,,,,,
13001950100,6,11/26/2019 23:00,-05:00,15,11,1.1179,0.0205,54.61,1.5262,0.0279,54.61,,,,,,,,,,,,,
13001950100,6,11/26/2019 23:15,-05:00,15,11,1.1273,0.0207,54.57,1.539,0.0282,54.57,,,,,,,,,,,,,
13001950100,6,11/26/2019 23:30,-05:00,15,11,1.1318,0.0207,54.57,1.5452,0.0283,54.57,,,,,,,,,,,,,
13001950100,6,11/26/2019 23:45,-05:00,15,11,1.134,0.0208,54.57,1.5483,0.0284,54.57,,,,,,,,,,,,,
13001950100,6,11/27/2019 0:00,-05:00,15,11,8.2025,0.1325,61.91,27.1619,0.4379,62.02,,,,,,,,,,,,,
13001950100,6,11/27/2019 0:15,-05:00,15,11,0.6216,0.0107,57.98,3.3854,0.0584,57.99,,,,,,,,,,,,,
13001950100,6,11/27/2019 0:30,-05:00,15,11,2.0609,0.0353,58.35,12.7,0.2173,58.44,,,,,,,,,,,,,
13001950100,6,11/27/2019 0:45,-05:00,15,11,2.8268,0.0483,58.56,17.8214,0.3039,58.64,,,,,,,,,,,,,
13001950100,6,11/27/2019 1:00,-05:00,15,11,0.0892,0.0016,54.68,0.118,0.0022,54.68,,,,,,,,,,,,,
